ERROR:2026-02-19 10:16:06,270:jax._src.xla_bridge:444: Jax plugin configuration error: Exception when calling jax_plugins.xla_cuda12.initialize()
Traceback (most recent call last):
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 197, in _version_check
    version = get_version()
RuntimeError: jaxlib/cuda/versions_helpers.cc:81: operation cusparseGetProperty(MAJOR_VERSION, &major) failed: The cuSPARSE library was not found.

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax/_src/xla_bridge.py", line 442, in discover_pjrt_plugins
    plugin_module.initialize()
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 324, in initialize
    _check_cuda_versions(raise_on_first_error=True)
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 262, in _check_cuda_versions
    _version_check("cuSPARSE", cuda_versions.cusparse_get_version,
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 201, in _version_check
    raise RuntimeError(err_msg) from e
[2381/4000] -ELBO = 2.0248849391937256
[2382/4000] -ELBO = 2.016909122467041
[2383/4000] -ELBO = 2.0275914669036865
[2384/4000] -ELBO = 2.0252816677093506
[2385/4000] -ELBO = 2.020169973373413
[2386/4000] -ELBO = 2.022592544555664
[2387/4000] -ELBO = 2.0236358642578125
[2388/4000] -ELBO = 2.0316214561462402
[2389/4000] -ELBO = 2.0208733081817627
[2390/4000] -ELBO = 2.014552116394043
[2391/4000] -ELBO = 2.0220398902893066
[2392/4000] -ELBO = 2.0168731212615967
[2393/4000] -ELBO = 2.0146400928497314
[2394/4000] -ELBO = 2.02066707611084
[2395/4000] -ELBO = 2.0307083129882812
[2396/4000] -ELBO = 2.010328769683838
[2397/4000] -ELBO = 2.017878293991089
[2398/4000] -ELBO = 2.0111496448516846
[2399/4000] -ELBO = 2.0204851627349854
[2400/4000] -ELBO = 2.0219483375549316
[2401/4000] -ELBO = 2.0148186683654785
[2402/4000] -ELBO = 2.0180680751800537
[2403/4000] -ELBO = 2.016828775405884
[2404/4000] -ELBO = 2.006661891937256
[2405/4000] -ELBO = 2.0065886974334717
[2406/4000] -ELBO = 2.0036988258361816
[2407/4000] -ELBO = 2.0078132152557373
[2408/4000] -ELBO = 2.0134012699127197
[2409/4000] -ELBO = 2.008836269378662
[2410/4000] -ELBO = 2.0141186714172363
[2411/4000] -ELBO = 2.0133986473083496
[2412/4000] -ELBO = 2.021885633468628
[2413/4000] -ELBO = 2.0036532878875732
[2414/4000] -ELBO = 2.0042905807495117
[2415/4000] -ELBO = 2.023244857788086
[2416/4000] -ELBO = 2.006584405899048
[2417/4000] -ELBO = 2.009899139404297
[2418/4000] -ELBO = 2.014955520629883
[2419/4000] -ELBO = 2.0005834102630615
[2420/4000] -ELBO = 2.0007684230804443
[2421/4000] -ELBO = 1.9938597679138184
[2422/4000] -ELBO = 2.0117413997650146
[2423/4000] -ELBO = 1.9890018701553345
[2424/4000] -ELBO = 2.0168797969818115
[2425/4000] -ELBO = 2.004490852355957
[2426/4000] -ELBO = 2.01009202003479
[2427/4000] -ELBO = 1.999361515045166
[2428/4000] -ELBO = 1.9992481470108032
[2429/4000] -ELBO = 1.9968384504318237
[2430/4000] -ELBO = 2.003556728363037
[2431/4000] -ELBO = 2.008903741836548
[2432/4000] -ELBO = 1.9931877851486206
[2433/4000] -ELBO = 1.9975005388259888
[2434/4000] -ELBO = 1.992179036140442
[2435/4000] -ELBO = 1.995315432548523
[2436/4000] -ELBO = 1.9909573793411255
[2437/4000] -ELBO = 1.9921554327011108
[2438/4000] -ELBO = 1.9835798740386963
[2439/4000] -ELBO = 1.9956649541854858
[2440/4000] -ELBO = 2.0060107707977295
[2441/4000] -ELBO = 1.9956707954406738
[2442/4000] -ELBO = 2.000593900680542
[2443/4000] -ELBO = 1.998544454574585
[2444/4000] -ELBO = 1.9977422952651978
[2445/4000] -ELBO = 1.9950573444366455
[2446/4000] -ELBO = 1.9854816198349
[2447/4000] -ELBO = 1.9898854494094849
[2448/4000] -ELBO = 1.978556752204895
[2449/4000] -ELBO = 1.9943469762802124
[2450/4000] -ELBO = 1.9902757406234741
[2451/4000] -ELBO = 1.9810985326766968
[2452/4000] -ELBO = 1.995560884475708
[2453/4000] -ELBO = 1.9888687133789062
[2454/4000] -ELBO = 1.9835214614868164
[2455/4000] -ELBO = 1.9894285202026367
[2456/4000] -ELBO = 1.9847055673599243
[2457/4000] -ELBO = 1.9870357513427734
[2458/4000] -ELBO = 1.989067554473877
[2459/4000] -ELBO = 1.9845019578933716
[2460/4000] -ELBO = 1.9829444885253906
[2461/4000] -ELBO = 1.9912574291229248
[2462/4000] -ELBO = 1.9768189191818237
[2463/4000] -ELBO = 1.9793343544006348
[2464/4000] -ELBO = 1.970831036567688
[2465/4000] -ELBO = 1.990172266960144
[2466/4000] -ELBO = 1.979905366897583
[2467/4000] -ELBO = 1.9811666011810303
[2468/4000] -ELBO = 1.9772793054580688
[2469/4000] -ELBO = 1.9762165546417236
[2470/4000] -ELBO = 1.9921249151229858
[2471/4000] -ELBO = 1.968113660812378
[2472/4000] -ELBO = 1.9937231540679932
[2473/4000] -ELBO = 1.968801736831665
[2474/4000] -ELBO = 1.9775968790054321
[2475/4000] -ELBO = 1.966666340827942
[2476/4000] -ELBO = 1.9690335988998413
[2477/4000] -ELBO = 1.9824622869491577
[2478/4000] -ELBO = 1.97482430934906
[2479/4000] -ELBO = 1.984545111656189
[2480/4000] -ELBO = 1.9722706079483032
[2481/4000] -ELBO = 1.9742279052734375
[2482/4000] -ELBO = 1.9720674753189087
[2483/4000] -ELBO = 1.9665577411651611
[2484/4000] -ELBO = 1.9628419876098633
[2485/4000] -ELBO = 1.97074294090271
[2486/4000] -ELBO = 1.9703093767166138
[2487/4000] -ELBO = 1.9659161567687988
[2488/4000] -ELBO = 1.9722867012023926
[2489/4000] -ELBO = 1.9713784456253052
[2490/4000] -ELBO = 1.9667168855667114
[2491/4000] -ELBO = 1.9706096649169922
[2492/4000] -ELBO = 1.9661391973495483
[2493/4000] -ELBO = 1.966306209564209
[2494/4000] -ELBO = 1.9712811708450317
[2495/4000] -ELBO = 1.9597033262252808
[2496/4000] -ELBO = 1.9696669578552246
[2497/4000] -ELBO = 1.9616345167160034
[2498/4000] -ELBO = 1.9607620239257812
[2499/4000] -ELBO = 1.9639009237289429
[2500/4000] -ELBO = 1.9561383724212646
[2501/4000] -ELBO = 1.9669523239135742
[2502/4000] -ELBO = 1.9516644477844238
[2503/4000] -ELBO = 1.9655630588531494
[2504/4000] -ELBO = 1.9570591449737549
[2505/4000] -ELBO = 1.9542341232299805
[2506/4000] -ELBO = 1.952438235282898
[2507/4000] -ELBO = 1.949492335319519
[2508/4000] -ELBO = 1.9634380340576172
[2509/4000] -ELBO = 1.9590563774108887
[2510/4000] -ELBO = 1.9450302124023438
[2511/4000] -ELBO = 1.9530036449432373
[2512/4000] -ELBO = 1.9620598554611206
[2513/4000] -ELBO = 1.9606744050979614
[2514/4000] -ELBO = 1.9507580995559692
[2515/4000] -ELBO = 1.953168511390686
[2516/4000] -ELBO = 1.9523565769195557
[2517/4000] -ELBO = 1.9555147886276245
[2518/4000] -ELBO = 1.9571157693862915
[2519/4000] -ELBO = 1.9437708854675293
[2520/4000] -ELBO = 1.9677621126174927
[2521/4000] -ELBO = 1.962602138519287
[2522/4000] -ELBO = 1.9543246030807495
[2523/4000] -ELBO = 1.9398337602615356
[2524/4000] -ELBO = 1.9497495889663696
[2525/4000] -ELBO = 1.9471105337142944
[2526/4000] -ELBO = 1.9623100757598877
[2527/4000] -ELBO = 1.9560807943344116
[2528/4000] -ELBO = 1.9449307918548584
[2529/4000] -ELBO = 1.9365626573562622
[2530/4000] -ELBO = 1.9380921125411987
[2531/4000] -ELBO = 1.9368802309036255
[2532/4000] -ELBO = 1.938185691833496
[2533/4000] -ELBO = 1.934417724609375
[2534/4000] -ELBO = 1.9323049783706665
[2535/4000] -ELBO = 1.9482144117355347
[2536/4000] -ELBO = 1.936372995376587
[2537/4000] -ELBO = 1.9391430616378784
[2538/4000] -ELBO = 1.9454091787338257
[2539/4000] -ELBO = 1.9389557838439941
[2540/4000] -ELBO = 1.941907525062561
[2541/4000] -ELBO = 1.937585711479187
[2542/4000] -ELBO = 1.9435479640960693
[2543/4000] -ELBO = 1.9351452589035034
[2544/4000] -ELBO = 1.9389171600341797
[2545/4000] -ELBO = 1.92730712890625
[2546/4000] -ELBO = 1.9378656148910522
[2547/4000] -ELBO = 1.9380064010620117
[2548/4000] -ELBO = 1.9341909885406494
[2549/4000] -ELBO = 1.932128667831421
[2550/4000] -ELBO = 1.935107707977295
[2551/4000] -ELBO = 1.9302196502685547
[2552/4000] -ELBO = 1.9354907274246216
[2553/4000] -ELBO = 1.9336466789245605
[2554/4000] -ELBO = 1.9331378936767578
[2555/4000] -ELBO = 1.9233882427215576
[2556/4000] -ELBO = 1.9297239780426025
[2557/4000] -ELBO = 1.9383481740951538
[2558/4000] -ELBO = 1.9262322187423706
[2559/4000] -ELBO = 1.9270546436309814
[2560/4000] -ELBO = 1.9263781309127808
[2561/4000] -ELBO = 1.9295682907104492
[2562/4000] -ELBO = 1.9277958869934082
[2563/4000] -ELBO = 1.9266363382339478
[2564/4000] -ELBO = 1.9206550121307373
[2565/4000] -ELBO = 1.9267805814743042
[2566/4000] -ELBO = 1.928810477256775
[2567/4000] -ELBO = 1.9244896173477173
[2568/4000] -ELBO = 1.908738374710083
[2569/4000] -ELBO = 1.9204788208007812
[2570/4000] -ELBO = 1.9191550016403198
[2571/4000] -ELBO = 1.9309107065200806
[2572/4000] -ELBO = 1.920041799545288
[2573/4000] -ELBO = 1.9278390407562256
[2574/4000] -ELBO = 1.9151049852371216
[2575/4000] -ELBO = 1.9181092977523804
[2576/4000] -ELBO = 1.9223434925079346
[2577/4000] -ELBO = 1.9087003469467163
[2578/4000] -ELBO = 1.9102917909622192
[2579/4000] -ELBO = 1.918424129486084
[2580/4000] -ELBO = 1.9104154109954834
[2581/4000] -ELBO = 1.9168376922607422
[2582/4000] -ELBO = 1.92633056640625
[2583/4000] -ELBO = 1.9052869081497192
[2584/4000] -ELBO = 1.9178779125213623
[2585/4000] -ELBO = 1.9146431684494019
[2586/4000] -ELBO = 1.924241304397583
[2587/4000] -ELBO = 1.9173392057418823
[2588/4000] -ELBO = 1.9174968004226685
[2589/4000] -ELBO = 1.9209909439086914
[2590/4000] -ELBO = 1.92283296585083
[2591/4000] -ELBO = 1.903717279434204
[2592/4000] -ELBO = 1.9078617095947266
[2593/4000] -ELBO = 1.9175059795379639
[2594/4000] -ELBO = 1.916669249534607
[2595/4000] -ELBO = 1.9104225635528564
[2596/4000] -ELBO = 1.9097604751586914
[2597/4000] -ELBO = 1.901926875114441
[2598/4000] -ELBO = 1.8955780267715454
[2599/4000] -ELBO = 1.91087007522583
[2600/4000] -ELBO = 1.9018977880477905
[2601/4000] -ELBO = 1.9039157629013062
[2602/4000] -ELBO = 1.9086294174194336
[2603/4000] -ELBO = 1.895113468170166
[2604/4000] -ELBO = 1.8992427587509155
[2605/4000] -ELBO = 1.9144434928894043
[2606/4000] -ELBO = 1.8929624557495117
[2607/4000] -ELBO = 1.9039733409881592
[2608/4000] -ELBO = 1.883078694343567
[2609/4000] -ELBO = 1.9054179191589355
[2610/4000] -ELBO = 1.8920948505401611
[2611/4000] -ELBO = 1.9024251699447632
[2612/4000] -ELBO = 1.9016563892364502
[2613/4000] -ELBO = 1.8837147951126099
[2614/4000] -ELBO = 1.9035884141921997
[2615/4000] -ELBO = 1.8963439464569092
[2616/4000] -ELBO = 1.9031533002853394
[2617/4000] -ELBO = 1.9031108617782593
[2618/4000] -ELBO = 1.898295283317566
[2619/4000] -ELBO = 1.8958007097244263
[2620/4000] -ELBO = 1.879878044128418
[2621/4000] -ELBO = 1.8900519609451294
[2622/4000] -ELBO = 1.8915352821350098
[2623/4000] -ELBO = 1.8849278688430786
[2624/4000] -ELBO = 1.8871948719024658
[2625/4000] -ELBO = 1.8879648447036743
[2626/4000] -ELBO = 1.8806159496307373
[2627/4000] -ELBO = 1.8925926685333252
[2628/4000] -ELBO = 1.8890562057495117
[2629/4000] -ELBO = 1.8887102603912354
[2630/4000] -ELBO = 1.8921878337860107
[2631/4000] -ELBO = 1.8841190338134766
[2632/4000] -ELBO = 1.8831384181976318
[2633/4000] -ELBO = 1.886686086654663
[2634/4000] -ELBO = 1.8738784790039062
[2635/4000] -ELBO = 1.892482042312622
[2636/4000] -ELBO = 1.8837196826934814
[2637/4000] -ELBO = 1.8852335214614868
[2638/4000] -ELBO = 1.8718736171722412
[2639/4000] -ELBO = 1.8886330127716064
[2640/4000] -ELBO = 1.8828134536743164
[2641/4000] -ELBO = 1.8651338815689087
[2642/4000] -ELBO = 1.8819522857666016
[2643/4000] -ELBO = 1.8692303895950317
[2644/4000] -ELBO = 1.8684276342391968
[2645/4000] -ELBO = 1.8777704238891602
[2646/4000] -ELBO = 1.8676730394363403
[2647/4000] -ELBO = 1.8650509119033813
[2648/4000] -ELBO = 1.877601146697998
[2649/4000] -ELBO = 1.8585048913955688
[2650/4000] -ELBO = 1.8701995611190796
[2651/4000] -ELBO = 1.8756589889526367
[2652/4000] -ELBO = 1.8835718631744385
[2653/4000] -ELBO = 1.8735820055007935
[2654/4000] -ELBO = 1.8774956464767456
[2655/4000] -ELBO = 1.878556251525879
[2656/4000] -ELBO = 1.865828514099121
[2657/4000] -ELBO = 1.8793675899505615
[2658/4000] -ELBO = 1.8627808094024658
[2659/4000] -ELBO = 1.8661669492721558
[2660/4000] -ELBO = 1.8755464553833008
[2661/4000] -ELBO = 1.8600780963897705
[2662/4000] -ELBO = 1.8523333072662354
[2663/4000] -ELBO = 1.869773030281067
[2664/4000] -ELBO = 1.855639934539795
[2665/4000] -ELBO = 1.8570557832717896
[2666/4000] -ELBO = 1.8725591897964478
[2667/4000] -ELBO = 1.864345669746399
[2668/4000] -ELBO = 1.8630090951919556
[2669/4000] -ELBO = 1.8737317323684692
[2670/4000] -ELBO = 1.8569011688232422
[2671/4000] -ELBO = 1.862868070602417
[2672/4000] -ELBO = 1.8625023365020752
[2673/4000] -ELBO = 1.8687790632247925
[2674/4000] -ELBO = 1.8653054237365723
[2675/4000] -ELBO = 1.8713645935058594
[2676/4000] -ELBO = 1.8646925687789917
[2677/4000] -ELBO = 1.8541514873504639
[2678/4000] -ELBO = 1.8525562286376953
[2679/4000] -ELBO = 1.8581840991973877
[2680/4000] -ELBO = 1.8549245595932007
[2681/4000] -ELBO = 1.85739266872406
[2682/4000] -ELBO = 1.8475757837295532
[2683/4000] -ELBO = 1.8552684783935547
[2684/4000] -ELBO = 1.8534866571426392
[2685/4000] -ELBO = 1.861255168914795
[2686/4000] -ELBO = 1.8504136800765991
[2687/4000] -ELBO = 1.8536521196365356
[2688/4000] -ELBO = 1.8579704761505127
[2689/4000] -ELBO = 1.8424962759017944
[2690/4000] -ELBO = 1.8602632284164429
[2691/4000] -ELBO = 1.846142292022705
[2692/4000] -ELBO = 1.8372528553009033
[2693/4000] -ELBO = 1.8465166091918945
[2694/4000] -ELBO = 1.8458415269851685
[2695/4000] -ELBO = 1.8488056659698486
[2696/4000] -ELBO = 1.8494549989700317
[2697/4000] -ELBO = 1.8564343452453613
[2698/4000] -ELBO = 1.8429409265518188
[2699/4000] -ELBO = 1.8490526676177979
[2700/4000] -ELBO = 1.8368135690689087
[2701/4000] -ELBO = 1.8326116800308228
[2702/4000] -ELBO = 1.848454236984253
[2703/4000] -ELBO = 1.8344271183013916
[2704/4000] -ELBO = 1.8334194421768188
[2705/4000] -ELBO = 1.8473035097122192
[2706/4000] -ELBO = 1.8426508903503418
[2707/4000] -ELBO = 1.8394851684570312
[2708/4000] -ELBO = 1.8444724082946777
[2709/4000] -ELBO = 1.848388671875
[2710/4000] -ELBO = 1.844397783279419
[2711/4000] -ELBO = 1.8412376642227173
[2712/4000] -ELBO = 1.8398364782333374
[2713/4000] -ELBO = 1.8538305759429932
[2714/4000] -ELBO = 1.8289357423782349
[2715/4000] -ELBO = 1.8434780836105347
[2716/4000] -ELBO = 1.8386640548706055
[2717/4000] -ELBO = 1.8224575519561768
[2718/4000] -ELBO = 1.8435604572296143
[2719/4000] -ELBO = 1.8338234424591064
[2720/4000] -ELBO = 1.829925298690796
[2721/4000] -ELBO = 1.832335114479065
[2722/4000] -ELBO = 1.8313368558883667
[2723/4000] -ELBO = 1.8341866731643677
[2724/4000] -ELBO = 1.841240406036377
[2725/4000] -ELBO = 1.8252304792404175
[2726/4000] -ELBO = 1.8279623985290527
[2727/4000] -ELBO = 1.8335171937942505
[2728/4000] -ELBO = 1.8216458559036255
[2729/4000] -ELBO = 1.8351548910140991
[2730/4000] -ELBO = 1.814805030822754
[2731/4000] -ELBO = 1.8215433359146118
[2732/4000] -ELBO = 1.8272573947906494
[2733/4000] -ELBO = 1.8274832963943481
[2734/4000] -ELBO = 1.8370625972747803
[2735/4000] -ELBO = 1.8248016834259033
[2736/4000] -ELBO = 1.8215433359146118
[2737/4000] -ELBO = 1.827109932899475
[2738/4000] -ELBO = 1.8140087127685547
[2739/4000] -ELBO = 1.8173081874847412
[2740/4000] -ELBO = 1.8147919178009033
[2741/4000] -ELBO = 1.8292179107666016
[2742/4000] -ELBO = 1.8116979598999023
[2743/4000] -ELBO = 1.813066005706787
[2744/4000] -ELBO = 1.8128851652145386
[2745/4000] -ELBO = 1.8194396495819092
[2746/4000] -ELBO = 1.8247929811477661
[2747/4000] -ELBO = 1.8181817531585693
[2748/4000] -ELBO = 1.8031036853790283
[2749/4000] -ELBO = 1.7979718446731567
[2750/4000] -ELBO = 1.8035240173339844
[2751/4000] -ELBO = 1.8016486167907715
[2752/4000] -ELBO = 1.8056448698043823
[2753/4000] -ELBO = 1.8065458536148071
[2754/4000] -ELBO = 1.8187758922576904
[2755/4000] -ELBO = 1.8038581609725952
[2756/4000] -ELBO = 1.8155711889266968
[2757/4000] -ELBO = 1.8030173778533936
[2758/4000] -ELBO = 1.8085408210754395
[2759/4000] -ELBO = 1.8051499128341675
[2760/4000] -ELBO = 1.797599196434021
[2761/4000] -ELBO = 1.8081119060516357
[2762/4000] -ELBO = 1.808282732963562
[2763/4000] -ELBO = 1.801831603050232
[2764/4000] -ELBO = 1.8038936853408813
[2765/4000] -ELBO = 1.8014084100723267
[2766/4000] -ELBO = 1.806732177734375
[2767/4000] -ELBO = 1.8061009645462036
[2768/4000] -ELBO = 1.7958651781082153
[2769/4000] -ELBO = 1.797086238861084
[2770/4000] -ELBO = 1.7997040748596191
[2771/4000] -ELBO = 1.7942421436309814
[2772/4000] -ELBO = 1.805924415588379
[2773/4000] -ELBO = 1.7932745218276978
[2774/4000] -ELBO = 1.7931132316589355
[2775/4000] -ELBO = 1.8035173416137695
[2776/4000] -ELBO = 1.7932435274124146
[2777/4000] -ELBO = 1.800852656364441
[2778/4000] -ELBO = 1.7938132286071777
[2779/4000] -ELBO = 1.801803469657898
[2780/4000] -ELBO = 1.7960621118545532
[2781/4000] -ELBO = 1.7964673042297363
[2782/4000] -ELBO = 1.787643313407898
[2783/4000] -ELBO = 1.789029598236084
[2784/4000] -ELBO = 1.7896249294281006
[2785/4000] -ELBO = 1.7865066528320312
[2786/4000] -ELBO = 1.7922872304916382
[2787/4000] -ELBO = 1.8024860620498657
[2788/4000] -ELBO = 1.792776346206665
[2789/4000] -ELBO = 1.7978659868240356
[2790/4000] -ELBO = 1.7848749160766602
[2791/4000] -ELBO = 1.7772547006607056
[2792/4000] -ELBO = 1.7937265634536743
[2793/4000] -ELBO = 1.7805304527282715
[2794/4000] -ELBO = 1.7854077816009521
[2795/4000] -ELBO = 1.7745156288146973
[2796/4000] -ELBO = 1.7863439321517944
[2797/4000] -ELBO = 1.7948251962661743
[2798/4000] -ELBO = 1.793352484703064
[2799/4000] -ELBO = 1.7818878889083862
[2800/4000] -ELBO = 1.7829034328460693
[2801/4000] -ELBO = 1.7850617170333862
[2802/4000] -ELBO = 1.7788763046264648
[2803/4000] -ELBO = 1.7728049755096436
[2804/4000] -ELBO = 1.7755247354507446
[2805/4000] -ELBO = 1.7835078239440918
[2806/4000] -ELBO = 1.770154595375061
[2807/4000] -ELBO = 1.7768661975860596
[2808/4000] -ELBO = 1.7700202465057373
[2809/4000] -ELBO = 1.7812741994857788
[2810/4000] -ELBO = 1.7753595113754272
[2811/4000] -ELBO = 1.7701411247253418
[2812/4000] -ELBO = 1.7702116966247559
[2813/4000] -ELBO = 1.7917686700820923
[2814/4000] -ELBO = 1.774065613746643
[2815/4000] -ELBO = 1.768021583557129
[2816/4000] -ELBO = 1.7698829174041748
[2817/4000] -ELBO = 1.7714390754699707
[2818/4000] -ELBO = 1.7805267572402954
[2819/4000] -ELBO = 1.7738089561462402
[2820/4000] -ELBO = 1.772310733795166
[2821/4000] -ELBO = 1.7695306539535522
[2822/4000] -ELBO = 1.769284725189209
[2823/4000] -ELBO = 1.7749966382980347
[2824/4000] -ELBO = 1.7659962177276611
[2825/4000] -ELBO = 1.7478970289230347
[2826/4000] -ELBO = 1.7655315399169922
[2827/4000] -ELBO = 1.7594248056411743
[2828/4000] -ELBO = 1.7586395740509033
[2829/4000] -ELBO = 1.7612180709838867
[2830/4000] -ELBO = 1.7552765607833862
[2831/4000] -ELBO = 1.7583941221237183
[2832/4000] -ELBO = 1.7479273080825806
[2833/4000] -ELBO = 1.765618085861206
[2834/4000] -ELBO = 1.7496421337127686
[2835/4000] -ELBO = 1.7586581707000732
[2836/4000] -ELBO = 1.7570286989212036
[2837/4000] -ELBO = 1.7600351572036743
[2838/4000] -ELBO = 1.7561883926391602
[2839/4000] -ELBO = 1.7508130073547363
[2840/4000] -ELBO = 1.7612136602401733
[2841/4000] -ELBO = 1.7308019399642944
[2842/4000] -ELBO = 1.7483890056610107
[2843/4000] -ELBO = 1.7472435235977173
[2844/4000] -ELBO = 1.7452255487442017
[2845/4000] -ELBO = 1.751067876815796
[2846/4000] -ELBO = 1.7538808584213257
[2847/4000] -ELBO = 1.748579502105713
[2848/4000] -ELBO = 1.745040774345398
[2849/4000] -ELBO = 1.7433212995529175
[2850/4000] -ELBO = 1.7503513097763062
[2851/4000] -ELBO = 1.7454679012298584
[2852/4000] -ELBO = 1.7422847747802734
[2853/4000] -ELBO = 1.7416846752166748
[2854/4000] -ELBO = 1.7553845643997192
[2855/4000] -ELBO = 1.7343615293502808
[2856/4000] -ELBO = 1.7416319847106934
[2857/4000] -ELBO = 1.7415564060211182
[2858/4000] -ELBO = 1.729814052581787
[2859/4000] -ELBO = 1.7383140325546265
[2860/4000] -ELBO = 1.7191429138183594
[2861/4000] -ELBO = 1.7421913146972656
[2862/4000] -ELBO = 1.7286616563796997
[2863/4000] -ELBO = 1.7396868467330933
[2864/4000] -ELBO = 1.741356372833252
[2865/4000] -ELBO = 1.74299955368042
[2866/4000] -ELBO = 1.7372252941131592
[2867/4000] -ELBO = 1.7261308431625366
[2868/4000] -ELBO = 1.731188416481018
[2869/4000] -ELBO = 1.7337257862091064
[2870/4000] -ELBO = 1.7201050519943237
[2871/4000] -ELBO = 1.7329539060592651
[2872/4000] -ELBO = 1.7247997522354126
[2873/4000] -ELBO = 1.7261079549789429
[2874/4000] -ELBO = 1.7253198623657227
[2875/4000] -ELBO = 1.7272591590881348
[2876/4000] -ELBO = 1.728613018989563
[2877/4000] -ELBO = 1.7243378162384033
[2878/4000] -ELBO = 1.726455807685852
[2879/4000] -ELBO = 1.7139017581939697
[2880/4000] -ELBO = 1.7346317768096924
[2881/4000] -ELBO = 1.7212640047073364
[2882/4000] -ELBO = 1.7256373167037964
[2883/4000] -ELBO = 1.727150559425354
[2884/4000] -ELBO = 1.711543321609497
[2885/4000] -ELBO = 1.7301225662231445
[2886/4000] -ELBO = 1.7284318208694458
[2887/4000] -ELBO = 1.707310676574707
[2888/4000] -ELBO = 1.7225908041000366
[2889/4000] -ELBO = 1.7297724485397339
[2890/4000] -ELBO = 1.7105722427368164
[2891/4000] -ELBO = 1.7272071838378906
[2892/4000] -ELBO = 1.7098766565322876
[2893/4000] -ELBO = 1.7115556001663208
[2894/4000] -ELBO = 1.7093218564987183
[2895/4000] -ELBO = 1.7178798913955688
[2896/4000] -ELBO = 1.7135286331176758
[2897/4000] -ELBO = 1.7162272930145264
[2898/4000] -ELBO = 1.7134698629379272
[2899/4000] -ELBO = 1.7145850658416748
[2900/4000] -ELBO = 1.7167868614196777
[2901/4000] -ELBO = 1.7075245380401611
[2902/4000] -ELBO = 1.7057417631149292
[2903/4000] -ELBO = 1.7032159566879272
[2904/4000] -ELBO = 1.7100712060928345
[2905/4000] -ELBO = 1.7008552551269531
[2906/4000] -ELBO = 1.6999884843826294
[2907/4000] -ELBO = 1.6997050046920776
[2908/4000] -ELBO = 1.7069215774536133
[2909/4000] -ELBO = 1.702852725982666
[2910/4000] -ELBO = 1.712383508682251
[2911/4000] -ELBO = 1.7034848928451538
[2912/4000] -ELBO = 1.7126221656799316
[2913/4000] -ELBO = 1.6960055828094482
[2914/4000] -ELBO = 1.6934292316436768
[2915/4000] -ELBO = 1.6917046308517456
[2916/4000] -ELBO = 1.6959617137908936
[2917/4000] -ELBO = 1.6978894472122192
[2918/4000] -ELBO = 1.6977393627166748
[2919/4000] -ELBO = 1.6978057622909546
[2920/4000] -ELBO = 1.6979118585586548
[2921/4000] -ELBO = 1.6897401809692383
[2922/4000] -ELBO = 1.6975443363189697
[2923/4000] -ELBO = 1.6926575899124146
[2924/4000] -ELBO = 1.6943962574005127
[2925/4000] -ELBO = 1.6980050802230835
[2926/4000] -ELBO = 1.6904007196426392
[2927/4000] -ELBO = 1.692865014076233
[2928/4000] -ELBO = 1.7096753120422363
[2929/4000] -ELBO = 1.6936026811599731
[2930/4000] -ELBO = 1.6870059967041016
[2931/4000] -ELBO = 1.6877288818359375
[2932/4000] -ELBO = 1.685408115386963
[2933/4000] -ELBO = 1.6939994096755981
[2934/4000] -ELBO = 1.6775304079055786
[2935/4000] -ELBO = 1.6964675188064575
[2936/4000] -ELBO = 1.6730495691299438
[2937/4000] -ELBO = 1.6896843910217285
[2938/4000] -ELBO = 1.6761618852615356
[2939/4000] -ELBO = 1.6878411769866943
[2940/4000] -ELBO = 1.6768275499343872
[2941/4000] -ELBO = 1.6830878257751465
[2942/4000] -ELBO = 1.6844608783721924
[2943/4000] -ELBO = 1.6735001802444458
[2944/4000] -ELBO = 1.6844743490219116
[2945/4000] -ELBO = 1.6839972734451294
[2946/4000] -ELBO = 1.6731632947921753
[2947/4000] -ELBO = 1.6790118217468262
[2948/4000] -ELBO = 1.676608920097351
[2949/4000] -ELBO = 1.6639236211776733
[2950/4000] -ELBO = 1.6814699172973633
[2951/4000] -ELBO = 1.6667734384536743
[2952/4000] -ELBO = 1.6689621210098267
[2953/4000] -ELBO = 1.6661901473999023
[2954/4000] -ELBO = 1.6697404384613037
[2955/4000] -ELBO = 1.670235276222229
[2956/4000] -ELBO = 1.6692966222763062
[2957/4000] -ELBO = 1.663041353225708
[2958/4000] -ELBO = 1.6607245206832886
[2959/4000] -ELBO = 1.6596344709396362
[2960/4000] -ELBO = 1.6673519611358643
[2961/4000] -ELBO = 1.6753567457199097
[2962/4000] -ELBO = 1.6684038639068604
[2963/4000] -ELBO = 1.668188214302063
[2964/4000] -ELBO = 1.6699448823928833
[2965/4000] -ELBO = 1.6754909753799438
[2966/4000] -ELBO = 1.6631817817687988
